budget,runtime,return_on_investment,genres_popularity_score,genres_vote_score,keywords_popularity_score,keywords_vote_score,casts_popularity_score,casts_vote_score,directors_popularity_score,directors_vote_score,release_year,release_month,return_on_investment_label
8000000,116.0,-0.93377925,8.95875953238657,6.450108079244537,9.77104611472115,6.460468619829321,37.44497780981153,20.272727272727273,7.864003,6.55,1995,12,"(-1.07, 17.42]"
38000000,129.0,-0.7289473684210527,9.037370353144173,6.279313650306753,10.222671762293905,6.434086159360353,33.57685526666667,19.977777777777774,18.804294523809524,6.552380952380951,1996,2,"(-1.07, 17.42]"
8169363,90.0,0.0007323704430810577,9.30871264603252,6.351010390631303,10.145991623711259,6.5822699212985745,41.162738702272726,19.627500000000005,9.82095325,6.375,1995,11,"(-1.07, 17.42]"
47000000,104.0,-0.7366084680851064,8.785610956655875,6.199623788404197,11.281506206935935,6.179926760870157,68.4097424264706,19.676428571428573,7.847786333333333,6.455555555555555,1996,2,"(-1.07, 17.42]"
14000000,100.0,0.4142857142857143,8.304635859902428,6.069056658026388,9.72689211,5.211999999999999,36.6239014909091,18.25731601731602,8.385301,6.0200000000000005,1995,10,"(-1.07, 17.42]"
50000000,108.0,2.00540294,9.481832047364176,6.208802955455363,11.906452955771034,6.2720516635898935,52.79665973333334,19.58328947368421,10.494921571428574,6.3571428571428585,1996,2,"(-1.07, 17.42]"
7000000,91.0,-0.9199901428571428,8.633021187704621,6.325182672298722,10.023497421242617,6.569409603522158,33.65519366233766,20.75,8.483744,7.375000000000001,1996,2,"(-1.07, 17.42]"
12000000,92.0,2.43375825,7.981544498340715,6.075331858407093,10.516004681149402,6.649708141321045,34.261679507936506,19.7,10.574909444444447,5.722222222222222,1996,2,"(-1.07, 17.42]"
24000000,135.0,6.584025708333333,7.773939437923202,6.414406335166218,9.126347111151206,6.8531328323944125,31.296564693939395,22.1,9.190555615384612,6.776923076923077,1995,5,"(-1.07, 17.42]"
72000000,177.0,1.9166666666666667,8.821388450360917,6.506110725862597,11.683226483522727,7.0132449494949505,62.265447,23.1,16.509360333333333,7.6,1995,5,"(-1.07, 17.42]"
1300000,114.0,20.74044153846154,8.95875953238657,6.450108079244537,12.880148634086169,6.9181722264975845,43.96198705172415,24.3,11.723928529411767,7.388235294117647,1976,2,"(17.42, 35.84]"
7500000,91.0,3.3189396,9.394874849715405,6.164826570458685,10.01165057440719,6.369907347505862,36.942834000000005,19.6,12.232209666666668,6.366666666666667,1995,1,"(-1.07, 17.42]"
25000000,113.0,-0.74887444,8.091503185136608,6.294586941473487,8.503045122652756,6.32224341232538,30.65853351398601,19.079020979020978,9.040739875,6.025,1995,9,"(-1.07, 17.42]"
40000000,117.0,0.7525,7.66398075112731,6.1951512520998255,7.580849490249434,5.93124716553288,28.74893391501976,18.451818181818183,5.68057825,5.55,1992,6,"(-1.07, 17.42]"
7000000,92.0,1.1003482857142857,7.66398075112731,6.1951512520998255,7.978328896212121,6.331546143250691,48.16437639966555,20.65,12.658440666666666,6.716666666666666,1996,3,"(-1.07, 17.42]"
50000000,95.0,-0.8029678000000001,9.346597896289346,6.210671469449935,10.655652492884249,6.124289907495258,40.0944565625,19.441794871794873,9.29268425,6.4875,1995,10,"(-1.07, 17.42]"
31000000,117.0,4.976146870967742,7.981544498340715,6.075331858407093,8.026668615121705,6.5974401913875615,30.17747648651039,20.09571428571429,7.267669333333334,6.800000000000002,1996,3,"(-1.07, 17.42]"
19000000,118.0,6.44247494736842,9.394874849715405,6.164826570458685,10.503960725392947,6.338234541752848,36.74308670300752,20.228571428571428,11.543865714285715,6.557142857142857,1995,4,"(-1.07, 17.42]"
4000000,113.0,-0.78711375,7.843141124729041,6.301381509579843,8.511213790800001,6.46122,29.915173616666664,20.783333333333328,9.1565124,6.540000000000001,1995,7,"(-1.07, 17.42]"
28000000,139.0,0.12846110714285713,9.843968609843943,6.123769507803122,9.881670246307387,6.559520958083832,57.305444825,20.99333333333333,10.137596,5.725,1995,4,"(-1.07, 17.42]"
2000000,83.0,-0.3625,7.981544498340715,6.075331858407093,9.661716086363636,6.8100585399449045,39.74360355172415,20.975,7.619682000000001,6.65,1995,9,"(-1.07, 17.42]"
50000000,100.0,4.75856388,9.282563370626988,6.05652837844621,11.430412989376281,6.222947811728648,41.23507883333333,20.336666666666666,11.1151344,6.2,1995,5,"(-1.07, 17.42]"
25000000,128.0,-0.47713928,9.358531979445452,6.410110367005935,7.458001939829193,6.476863354037264,48.27551655172414,21.65,8.480720384615385,6.553846153846153,1995,9,"(-1.07, 17.42]"
50000000,109.0,2.04044202,9.74577584560344,6.192748807014784,10.1667698125,6.366666666666667,33.701966004807694,19.669444444444444,8.8045425,6.15,1995,6,"(-1.07, 17.42]"
53000000,116.0,1.969569716981132,9.361119859870922,6.2371474380061125,9.468816893653898,6.582946905702459,31.422610459398502,21.91666666666667,12.504401428571427,6.5214285714285705,1995,5,"(-1.07, 17.42]"
7000000,104.0,2.629349285714285,9.865984966840301,6.19465814114255,10.344088773042436,6.5111154772694695,46.14412289866434,20.966666666666672,10.02788375,5.85625,1995,8,"(-1.07, 17.42]"
27000000,102.0,-0.40219177777777776,9.456052539606713,6.3322573268244815,9.563093164843774,6.627724160888352,33.82525591626984,20.114415584415593,7.918675,6.166666666666668,1995,9,"(-1.07, 17.42]"
55000000,134.0,1.3200079090909091,8.816281580011546,6.249341863552295,12.836923373076925,6.525769230769232,45.535014,20.478571428571428,11.63576425,6.5,1995,7,"(-1.07, 17.42]"
20000000,107.0,-0.6218136,9.449854193113351,6.274454111991882,11.525576977646626,6.214360915027582,44.43155700000001,20.4,12.9323885,6.425000000000002,1995,9,"(-1.07, 17.42]"
25000000,97.0,-0.2369712,9.663315640011486,6.165275579911995,11.972383336408727,5.9883829365079375,58.584061042857144,19.132142857142856,11.715868,5.5,1995,5,"(-1.07, 17.42]"
90000000,96.0,0.2610386777777778,10.389250010600717,5.9911660777385185,11.063828903681918,6.004358232181763,38.457849366666665,19.62333333333333,9.663873,5.7,1995,6,"(-1.07, 17.42]"
1500000,91.0,3.941477333333333,8.95875953238657,6.450108079244537,10.360529671428571,6.93,28.86576491090909,20.4,8.7541455,6.25,1995,7,"(-1.07, 17.42]"
500000,89.0,1.297504,8.091503185136608,6.294586941473487,7.328157558441559,6.469283746556475,35.522541315331004,21.02857142857143,10.058329,7.2,1995,1,"(-1.07, 17.42]"
6000000,94.0,-0.6462398333333333,7.66398075112731,6.1951512520998255,9.05947219962669,6.465022346074978,40.75637404399196,20.38088235294118,9.032378,6.29090909090909,1995,10,"(-1.07, 17.42]"
15000000,92.0,3.4,9.994528613668148,6.05079482770936,9.184073827743905,5.513922764227643,33.138268499999995,17.641666666666666,7.718215000000002,5.4,1995,6,"(-1.07, 17.42]"
22000000,114.0,4.028543863636363,9.591498729203325,6.285586278099252,11.266695890782831,6.254599567099568,40.6736485,19.98222222222222,13.304342000000002,5.6,1995,7,"(-1.07, 17.42]"
150000,94.0,2.1491333333333333,7.981544498340715,6.075331858407093,6.6098693995976205,6.232351606098518,28.83921464130435,18.92,1.745577,5.65,1995,6,"(-1.07, 17.42]"
8,98.0,1.0,9.981646398189808,6.012768502705016,9.671262444444443,6.541666666666668,60.888598800000004,19.645657894736846,10.187623,6.4,1995,9,"(-1.07, 17.42]"
50000000,135.0,-0.79235186,8.059341818189935,6.5426538688342175,9.507733577055557,6.1622666666666674,32.940344855392155,20.21470588235294,7.910090199999999,6.160000000000001,1995,10,"(-1.07, 17.42]"
45000000,128.0,-0.5477610222222222,8.201461871932501,6.513842024539881,11.732864291051301,5.655182884748101,52.507125,19.1675,12.320269,6.462500000000001,1995,9,"(-1.07, 17.42]"
7000000,112.0,0.19277571428571427,8.091503185136608,6.294586941473487,8.156940388961038,6.757431129476585,38.656565551724135,20.20804597701149,7.619682000000001,6.65,1995,6,"(-1.07, 17.42]"
35000000,108.0,2.2392600857142857,9.949491640803076,5.950939607897219,11.975721006176279,5.981184097401386,55.156002,20.018846153846148,10.161550777777778,6.188888888888888,1995,7,"(-1.07, 17.42]"
42000000,145.0,-0.8104930714285714,9.57884698717457,6.261049312408106,10.593490647647766,6.444443250293043,38.26892192654096,20.43,8.656053666666667,6.550000000000002,1995,10,"(-1.07, 17.42]"
60000000,100.0,0.7387347166666667,9.940948853840133,6.098800144739228,10.268428692787019,6.2355900621117994,57.42348133333333,19.28,4.2567055,7.05,1995,7,"(-1.07, 17.42]"
20000000,103.0,1.50062535,7.773939437923202,6.414406335166218,9.07969489457043,6.281414127539128,38.40767864285714,19.966666666666672,6.920861,6.55,1995,8,"(-1.07, 17.42]"
2800000,135.0,-0.06553464285714286,8.201461871932501,6.513842024539881,8.212067581699346,6.504248366013074,18.7932871,20.65,4.730916000000001,6.65,1994,5,"(-1.07, 17.42]"
2500000,105.0,1.2141620000000002,7.773939437923202,6.414406335166218,10.138756882575755,7.194318181818183,33.914936999999995,23.1,7.671372538461537,6.846153846153847,1995,1,"(-1.07, 17.42]"
10000000,89.0,1.6488734,7.981544498340715,6.075331858407093,7.774657070631968,6.173977695167285,33.709403824259574,19.503365384615385,6.764006666666668,5.7666666666666675,1995,2,"(-1.07, 17.42]"
21000000,115.0,0.11666666666666667,8.091503185136608,6.294586941473487,8.681488313585358,6.467099085203923,28.958992991777528,19.161101256467106,6.71890475,6.3,1995,2,"(-1.07, 17.42]"
25000000,97.0,-0.11199999999999999,7.843141124729041,6.301381509579843,9.170533733150185,6.254554334554333,34.22766681538461,19.88296703296703,7.438934,6.3,1994,10,"(-1.07, 17.42]"
55000000,123.0,2.891183436363636,9.086126363114936,6.339623352043039,9.57759909722222,6.072916666666668,31.387040600000002,19.41,9.577145166666668,6.316666666666667,1994,12,"(-1.07, 17.42]"
16000000,107.0,14.454710875,7.981544498340715,6.075331858407093,10.335780349114568,6.407777597811612,37.56697166666667,21.2,10.259179243589742,5.774038461538463,1994,12,"(-1.07, 17.42]"
18000000,127.0,-0.6729190555555555,8.271050982998872,6.462774273039062,10.67815553314312,6.8274668925771405,49.94757866666667,22.35,14.493253374999998,6.75625,1994,9,"(-1.07, 17.42]"
15000000,103.0,-0.186583,9.105040372628462,6.3333285189723565,8.86265598319328,6.321008403361343,30.76604375,19.336666666666666,6.5440255,4.95,1995,3,"(-1.07, 17.42]"
5000000,99.0,-0.390173,9.275918057862416,6.29123252468529,8.933247545858784,6.500667600756548,33.05938542,21.025,11.97833975,6.9,1994,9,"(-1.07, 17.42]"
60000000,123.0,2.7277434666666664,8.466181540683287,6.0659190578360365,11.915780014588394,6.598781256024678,38.10361208181818,21.75,7.9511451428571425,6.642857142857142,1994,11,"(-1.07, 17.42]"
14000000,139.0,-0.8232857142857143,7.773939437923202,6.414406335166218,8.32765499861782,6.501812196257425,30.166938416520978,19.535876623376623,5.540233,6.225,1995,3,"(-1.07, 17.42]"
60000000,109.0,-0.38333333333333336,8.281244290667509,6.138644252100161,8.186484179328584,5.579148287071768,38.55630116666666,19.8,10.4374577,6.0200000000000005,1994,11,"(-1.07, 17.42]"
2000000,105.0,9.832734,7.773939437923202,6.414406335166218,8.211654684306298,6.679503862150919,17.317169999999994,20.35,6.920861,6.55,1992,4,"(-1.07, 17.42]"
30000000,133.0,4.354629433333334,8.493128500530569,6.404812211200556,9.499460129816393,6.695924007285974,52.666279,21.8,11.696643600000002,6.69,1994,12,"(-1.07, 17.42]"
17000000,106.0,-0.5527196470588235,8.201461871932501,6.513842024539881,9.225521272771504,6.5082805628614935,35.21860395402297,20.08,7.698525999999998,6.4,1995,3,"(-1.07, 17.42]"
45000000,123.0,1.4890288,8.880768740974949,6.159211554487617,10.34362383050283,6.2094572094572085,42.9174898,20.400160256410253,15.137132500000002,6.0,1994,11,"(-1.07, 17.42]"
31000000,112.0,2.441413451612904,9.105040372628462,6.3333285189723565,8.618576361467321,6.222195985832349,35.131368707130086,20.319780219780217,6.516030799999999,6.24,1994,12,"(-1.07, 17.42]"
34000000,119.0,0.4789048823529412,9.30871264603252,6.351010390631303,10.528379171660918,6.694229438479724,47.160654011904754,21.875,10.5419379375,6.625000000000001,1994,8,"(-1.07, 17.42]"
50000000,127.0,2.7971912,9.618152397553374,6.1756520979392135,11.105618574038463,6.4927712912087925,46.95755095,20.521666666666665,12.135372625000002,6.6625000000000005,1995,3,"(-1.07, 17.42]"
16000000,110.0,1.830310875,9.30871264603252,6.351010390631303,12.293909217417795,6.870588272123785,63.3459525,24.6,15.64357,6.5375,1994,9,"(-1.07, 17.42]"
11000000,113.0,-0.7424703636363637,7.84314112472904,6.301381509579843,5.835994644429425,6.446365786967343,28.716151881578952,20.080701754385966,6.3921218571428575,6.114285714285715,1995,5,"(-1.07, 17.42]"
32000000,107.0,-0.420235625,9.73505988810815,6.362508917106579,10.830453022348797,6.3487852912821925,39.132798287990205,20.351278772378517,10.6808975,6.633333333333334,1995,2,"(-1.07, 17.42]"
22000000,108.0,-0.4363636363636363,8.091503185136608,6.294586941473487,8.355988807772304,6.3926550160294,25.32499907142857,19.43956043956044,6.2676612500000015,6.65,1995,3,"(-1.07, 17.42]"
15000000,133.0,-0.2466231333333333,8.091503185136608,6.294586941473487,7.902571370667855,5.947966872308978,36.690124036752145,20.433333333333334,6.653054142857144,6.1000000000000005,1994,12,"(-1.07, 17.42]"
35000000,89.0,-0.7208097714285714,10.71311385258963,6.350597609561748,10.302398375,6.491071428571428,36.591985196428574,20.233333333333334,7.5951785,6.25,1994,11,"(-1.07, 17.42]"
45000000,110.0,2.785835155555556,9.940948853840133,6.098800144739228,10.8610556216545,6.346647742633145,31.164548999999997,19.004141963109355,12.387136000000002,5.15,1994,10,"(-1.07, 17.42]"
55000000,121.0,2.5739502181818184,10.035499151600169,6.053240287205088,12.360350293452385,6.366850649350648,53.9455675,20.85,10.621862375,5.875000000000001,1994,10,"(-1.07, 17.42]"
22000000,97.0,7.6287889545454535,9.012287995953363,6.170856789969628,10.130366347432254,6.39379870942371,41.62102394444445,20.54861111111111,9.665424,6.3,1994,11,"(-1.07, 17.42]"
25000000,98.0,-0.8374202,9.648611896772403,6.044976559262484,9.888328885859751,6.166032407322626,43.80003941176471,20.133333333333333,9.5812225,5.3,1995,3,"(-1.07, 17.42]"
38000000,118.0,2.1578947368421053,10.028779082031232,6.078133968755023,8.884104310597143,6.322506307821699,36.003450535714286,19.6,8.105708,6.4,1994,11,"(-1.07, 17.42]"
6000000,98.0,1.0,9.770207381205909,6.118685539077848,8.744259369663768,6.279994884865059,73.69700733333333,19.38428571428572,6.8777485,4.95,1995,5,"(-1.07, 17.42]"
11000000,118.0,-0.08793045454545455,7.773939437923202,6.414406335166218,8.709434742819095,6.677589657127662,39.41158535882353,22.5,8.824296454545452,6.881818181818181,1993,12,"(-1.07, 17.42]"
30000000,106.0,-0.1984,9.996801227780406,6.143785125291543,11.212002436865943,6.162409420289855,32.488751768322985,19.770186335403732,6.5440255,4.95,1995,8,"(-1.07, 17.42]"
17000000,103.0,9.709236235294117,7.84314112472904,6.301381509579843,10.599713803856721,6.567829176204682,33.37390993939394,20.27090909090909,12.2737515,6.2875,1995,4,"(-1.07, 17.42]"
3000000,106.0,4.039879666666667,7.84314112472904,6.301381509579843,8.963511071898429,6.635932340561199,29.5644337625,21.05,6.779622,6.575000000000001,1994,9,"(-1.07, 17.42]"
15000000,86.0,6.1478264000000005,9.069810685951962,6.202723400467909,9.706144071428572,6.2726934523809526,40.39042935,20.295424836601306,9.6895794,6.28,1994,2,"(-1.07, 17.42]"
5000000,139.0,-0.6274390000000001,8.518832583056943,6.327209227912422,10.817594859086523,6.576833952837004,34.166906,21.0,10.1225367,7.0,1992,9,"(-1.07, 17.42]"
62000000,141.0,2.482059951612903,9.361119859870923,6.2371474380061125,10.026495474123816,6.419670295324493,38.04627256111111,20.086666666666666,10.283775444444442,6.2,1994,8,"(-1.07, 17.42]"
45000000,119.0,1.6136713555555555,9.521053702915193,6.345786528605659,11.220438001431237,6.498186218771499,41.96330857142857,20.085714285714285,10.5834386,6.126666666666666,1994,7,"(-1.07, 17.42]"
15000000,102.0,5.266666666666667,10.077423983824199,6.088741104769717,10.076972310224088,6.380882352941176,58.05069776923077,21.84,13.260731333333332,6.250000000000001,1994,5,"(-1.07, 17.42]"
6000000,117.0,41.45013866666667,7.84314112472904,6.301381509579843,8.792758707065119,6.411822725562438,34.769522875,20.966666666666672,9.1565124,6.540000000000001,1994,3,"(35.84, 54.25]"
45000000,123.0,0.3766059333333333,8.40041344553682,6.14502926009109,7.904344767399268,5.815842490842491,30.629433627976198,19.721428571428564,6.9912410000000005,5.4,1994,6,"(-1.07, 17.42]"
35000000,140.0,-0.8611960285714285,8.415804225327951,6.656495480355048,6.697740650252523,6.254086317722682,35.61367742063492,19.173809523809524,9.9976722,6.82,1993,12,"(-1.07, 17.42]"
14000000,112.0,0.2921557857142857,10.02575401703316,6.092105112660943,9.761950442850672,6.227720962101919,41.44333031818182,20.916666666666668,8.385301,6.0200000000000005,1994,10,"(-1.07, 17.42]"
30000000,83.0,0.7044199333333333,8.848800845590677,6.230852996178143,10.26211151585624,6.304968287526427,34.54429941666667,20.85,9.738005142857142,5.971428571428571,1994,3,"(-1.07, 17.42]"
11500000,99.0,0.7460739130434783,8.201461871932501,6.513842024539881,9.696148725,6.6226190476190485,32.08760817077175,20.60229885057472,8.721655166666666,6.083333333333332,1994,2,"(-1.07, 17.42]"
8000000,98.0,-0.75,9.30871264603252,6.351010390631303,10.874468999566801,6.593187655740848,35.824849349206346,19.803571428571427,8.794449400000001,6.5200000000000005,1993,7,"(-1.07, 17.42]"
27000000,99.0,2.764688185185185,9.996801227780404,6.143785125291543,9.783895511160717,6.087276785714287,35.72385821428571,18.947222222222226,7.402446300000001,5.66,1994,9,"(-1.07, 17.42]"
63000000,191.0,-0.6023492063492063,9.223860549382936,6.412953286251013,9.366921749951533,6.379077566577567,45.07590452777778,20.625,8.485997,5.85,1994,6,"(-1.07, 17.42]"
10000000,100.0,1.9392418000000002,9.1902935085124,6.168830422809969,8.650944322407078,6.2383270482105875,31.623249791666666,20.2375,8.2256526,5.8,1994,11,"(-1.07, 17.42]"
7000000,119.0,1.9787887142857143,8.421312022895684,6.405062268093878,6.663816433019978,6.253675606552843,26.720565584415578,18.893376623376625,0.912909,5.9,1994,9,"(-1.07, 17.42]"
26000000,99.0,0.4153846153846154,10.204301029582963,6.0348581262142815,9.853896999676767,6.247672727272729,26.10942828333333,17.363333333333333,6.866634,4.5,1994,11,"(-1.07, 17.42]"
8000000,95.0,0.118325,9.9175472747801,6.099932475271026,9.847580331301415,6.558720671480017,35.166290369047616,20.741666666666667,10.011868384615383,6.53076923076923,1994,12,"(-1.07, 17.42]"
34000000,139.0,-0.05131058823529412,7.773939437923202,6.414406335166218,9.448021126833812,6.5770262145262155,33.40856026666667,21.3,11.723928529411767,7.388235294117647,1993,9,"(-1.07, 17.42]"
17080000,107.0,0.23018149882903985,8.748657934044312,6.0504810552539645,7.842763040322577,6.458064516129035,27.63398333333333,19.20555555555556,5.227987000000001,6.133333333333333,1994,1,"(-1.07, 17.42]"
50000000,104.0,1.38417978,9.1902935085124,6.168830422809969,11.327842974652135,6.243069615719932,42.43503083333333,19.90714285714285,9.411772454545458,6.4454545454545435,1994,5,"(-1.07, 17.42]"
13000000,87.0,-0.967010153846154,9.994604987125935,5.986949520340956,8.93388341146209,6.181247946361582,29.03123828214286,19.423571428571428,6.2721968,6.38,1993,6,"(-1.07, 17.42]"
22000000,121.0,-0.2141864545454545,8.95875953238657,6.450108079244537,8.389863125304762,6.5150908840478925,32.85981964754099,22.6,8.586582,6.85,1993,9,"(-1.07, 17.42]"
13000000,90.0,-0.8022965384615385,8.091503185136608,6.294586941473487,7.8959179200302065,5.763164872625159,26.31507563333333,17.795,5.501464333333334,4.800000000000002,1993,9,"(-1.07, 17.42]"
30000000,144.0,0.2172004,9.449854193113351,6.274454111991882,9.473680326205036,6.636853252337723,40.6869810925926,23.25,8.634796388888889,6.522222222222222,1993,11,"(-1.07, 17.42]"
70000000,112.0,2.642860157142857,9.908622105841404,6.107123265760525,10.113912785442887,6.373786713286713,35.0958086,19.697916666666664,9.646817999999998,5.700000000000001,1993,5,"(-1.07, 17.42]"
40000000,121.0,-0.50684875,8.92864365568351,6.327935656566499,10.499436022770183,6.2326252541110945,44.167071500000006,19.5,14.228963,5.4,1994,8,"(-1.07, 17.42]"
6900000,102.0,0.15841144927536233,8.091503185136608,6.294586941473487,9.564682419071335,6.512936406397546,34.88932305147058,22.200000000000006,7.671372538461537,6.846153846153847,1993,9,"(-1.07, 17.42]"
57000000,115.0,1.7904520701754385,9.992862012599069,6.140775162587111,11.627790650537744,6.343921759093286,37.237405613157904,19.6046783625731,11.626116,6.4,1993,10,"(-1.07, 17.42]"
30000000,94.0,-0.6284576666666667,7.66398075112731,6.1951512520998255,8.887264000081053,6.227899696048633,33.559409857142875,20.09674185463659,11.164200142857144,6.042857142857144,1993,10,"(-1.07, 17.42]"
42000000,154.0,5.434484928571429,9.456052539606713,6.3322573268244815,9.980920662037038,6.6179576210826205,34.4450477625,19.976527777777775,8.806452571428572,6.328571428571428,1993,6,"(-1.07, 17.42]"
20000000,112.0,6.68493125,9.679869989795924,6.074699879951979,9.660087121678394,6.45143106162843,36.6552974,19.418888888888887,7.012171500000001,5.374999999999999,1993,7,"(-1.07, 17.42]"
35000000,115.0,-0.4675537142857143,9.07543205671805,6.5095021987308135,7.705119302617523,6.455769230769231,33.35491844705882,20.03470588235294,8.64868407142857,6.164285714285716,1993,12,"(-1.07, 17.42]"
18000000,97.0,3.1216487222222216,9.860480877591213,6.176935982807692,9.36550187073135,6.494423848210612,37.62819192307692,20.104444444444443,10.494921571428574,6.3571428571428585,1993,8,"(-1.07, 17.42]"
25000000,86.0,4.3501129999999995,8.811829949709495,6.262261267049128,10.755307003525644,6.098981481481483,40.4544005,20.291666666666668,9.9181002,6.42,1993,5,"(-1.07, 17.42]"
40000000,128.0,3.4249292000000002,9.591498729203325,6.285586278099251,10.291492048042146,6.395202939624945,49.68241892857144,21.25,12.135372625000002,6.6625000000000005,1993,7,"(-1.07, 17.42]"
13000000,133.0,4.0612970769230765,8.201461871932501,6.513842024539881,9.846817194222428,6.6616033274815045,37.78757766666666,22.85,8.434517800000002,6.8,1993,12,"(-1.07, 17.42]"
9000000,117.0,-0.7338632222222222,9.86233803308253,6.269594573677013,9.008984903922462,6.465839475083173,33.478225434199125,20.37727272727273,10.6805108,5.84,1993,9,"(-1.07, 17.42]"
