budget,runtime,return_on_investment,genres_popularity_score,genres_vote_score,keywords_popularity_score,keywords_vote_score,casts_popularity_score,casts_vote_score,directors_popularity_score,directors_vote_score,release_year,release_month
7000000,91.0,-0.9199901428571429,8.63302118770462,6.325182672298722,10.023497421242615,6.569409603522158,33.65519366233766,20.75,8.483744,7.375000000000001,1996,2
12000000,92.0,2.43375825,7.981544498340715,6.075331858407092,10.516004681149402,6.649708141321045,34.261679507936506,19.7,10.574909444444447,5.722222222222222,1996,2
24000000,135.0,6.584025708333333,7.773939437923203,6.414406335166219,9.126347111151206,6.8531328323944125,31.296564693939395,22.1,9.190555615384614,6.776923076923078,1995,5
72000000,177.0,1.9166666666666667,8.821388450360917,6.506110725862596,11.683226483522727,7.01324494949495,62.265446999999995,23.1,16.509360333333333,7.6000000000000005,1995,5
1300000,114.0,20.74044153846154,8.95875953238657,6.450108079244537,12.880148634086169,6.918172226497585,43.961987051724144,24.299999999999997,11.723928529411765,7.3882352941176475,1976,2
7500000,91.0,3.3189396,9.394874849715404,6.164826570458685,10.01165057440719,6.369907347505861,36.942834,19.6,12.232209666666668,6.366666666666667,1995,1
25000000,113.0,-0.74887444,8.091503185136608,6.2945869414734865,8.503045122652756,6.3222434123253795,30.658533513986015,19.079020979020978,9.040739875,6.025,1995,9
40000000,117.0,0.7525,7.66398075112731,6.195151252099825,7.580849490249434,5.93124716553288,28.74893391501976,18.451818181818183,5.68057825,5.55,1992,6
7000000,92.0,1.1003482857142857,7.66398075112731,6.195151252099825,7.978328896212121,6.33154614325069,48.16437639966555,20.65,12.658440666666666,6.716666666666666,1996,3
50000000,95.0,-0.8029678,9.346597896289346,6.2106714694499345,10.65565249288425,6.124289907495257,40.0944565625,19.44179487179487,9.29268425,6.4875,1995,10
31000000,117.0,4.976146870967742,7.981544498340715,6.075331858407092,8.026668615121705,6.597440191387561,30.17747648651039,20.095714285714287,7.267669333333334,6.800000000000001,1996,3
19000000,118.0,6.442474947368421,9.394874849715405,6.164826570458685,10.503960725392949,6.338234541752848,36.74308670300752,20.228571428571428,11.543865714285715,6.557142857142857,1995,4
4000000,113.0,-0.78711375,7.843141124729041,6.301381509579843,8.5112137908,6.46122,29.915173616666664,20.78333333333333,9.1565124,6.540000000000001,1995,7
28000000,139.0,0.12846110714285713,9.843968609843943,6.123769507803122,9.881670246307388,6.559520958083832,57.305444825,20.993333333333332,10.137596,5.725,1995,4
2000000,83.0,-0.3625,7.981544498340715,6.075331858407092,9.661716086363636,6.8100585399449045,39.74360355172415,20.975,7.619682,6.65,1995,9
50000000,100.0,4.75856388,9.282563370626987,6.05652837844621,11.43041298937628,6.222947811728647,41.23507883333333,20.336666666666666,11.1151344,6.2,1995,5
25000000,128.0,-0.47713928,9.358531979445452,6.4101103670059345,7.458001939829192,6.476863354037265,48.27551655172414,21.65,8.480720384615385,6.553846153846154,1995,9
50000000,109.0,2.04044202,9.74577584560344,6.192748807014784,10.1667698125,6.366666666666667,33.70196600480769,19.669444444444444,8.8045425,6.1499999999999995,1995,6
53000000,116.0,1.9695697169811321,9.361119859870922,6.237147438006112,9.468816893653896,6.58294690570246,31.422610459398502,21.916666666666668,12.504401428571427,6.521428571428571,1995,5
7000000,104.0,2.6293492857142855,9.865984966840301,6.19465814114255,10.344088773042435,6.51111547726947,46.144122898664335,20.96666666666667,10.027883749999999,5.85625,1995,8
27000000,102.0,-0.40219177777777776,9.456052539606711,6.3322573268244815,9.563093164843776,6.627724160888353,33.82525591626984,20.11441558441559,7.918675,6.166666666666667,1995,9
55000000,134.0,1.3200079090909091,8.816281580011548,6.249341863552295,12.836923373076923,6.525769230769231,45.535014000000004,20.478571428571428,11.63576425,6.5,1995,7
20000000,107.0,-0.6218136,9.449854193113351,6.274454111991882,11.525576977646626,6.214360915027582,44.431557000000005,20.400000000000002,12.9323885,6.425000000000001,1995,9
25000000,97.0,-0.2369712,9.663315640011486,6.165275579911995,11.972383336408729,5.988382936507937,58.584061042857144,19.132142857142856,11.715867999999999,5.5,1995,5
90000000,96.0,0.2610386777777778,10.389250010600717,5.991166077738519,11.063828903681918,6.004358232181763,38.457849366666665,19.623333333333335,9.663872999999999,5.7,1995,6
1500000,91.0,3.9414773333333333,8.95875953238657,6.450108079244537,10.360529671428573,6.93,28.86576491090909,20.400000000000002,8.7541455,6.25,1995,7
500000,89.0,1.297504,8.091503185136608,6.2945869414734865,7.32815755844156,6.469283746556475,35.52254131533101,21.02857142857143,10.058328999999999,7.2,1995,1
6000000,94.0,-0.6462398333333333,7.66398075112731,6.195151252099825,9.05947219962669,6.465022346074977,40.75637404399196,20.38088235294118,9.032378,6.29090909090909,1995,10
15000000,92.0,3.4,9.994528613668148,6.0507948277093595,9.184073827743903,5.513922764227643,33.138268499999995,17.641666666666666,7.718215000000001,5.4,1995,6
22000000,114.0,4.028543863636363,9.591498729203323,6.2855862780992515,11.26669589078283,6.254599567099567,40.6736485,19.98222222222222,13.304342000000002,5.6,1995,7
150000,94.0,2.1491333333333333,7.981544498340715,6.075331858407092,6.6098693995976205,6.232351606098516,28.839214641304352,18.92,1.745577,5.65,1995,6
8,98.0,1.0,9.981646398189808,6.012768502705016,9.671262444444444,6.541666666666667,60.8885988,19.645657894736846,10.187623,6.4,1995,9
50000000,135.0,-0.79235186,8.059341818189935,6.5426538688342175,9.507733577055555,6.162266666666667,32.940344855392155,20.21470588235294,7.910090199999999,6.160000000000001,1995,10
45000000,128.0,-0.5477610222222222,8.201461871932501,6.513842024539881,11.7328642910513,5.655182884748101,52.507125,19.1675,12.320269000000001,6.462500000000001,1995,9
7000000,112.0,0.19277571428571427,8.091503185136608,6.2945869414734865,8.156940388961038,6.757431129476585,38.65656555172414,20.208045977011494,7.619682,6.65,1995,6
35000000,108.0,2.2392600857142857,9.949491640803076,5.950939607897219,11.97572100617628,5.981184097401386,55.156002,20.01884615384615,10.161550777777778,6.188888888888889,1995,7
42000000,145.0,-0.8104930714285714,9.57884698717457,6.261049312408106,10.593490647647766,6.444443250293043,38.268921926540955,20.43,8.656053666666667,6.550000000000001,1995,10
60000000,100.0,0.7387347166666667,9.940948853840132,6.0988001447392275,10.268428692787019,6.2355900621118,57.42348133333333,19.28,4.2567055,7.05,1995,7
20000000,103.0,1.50062535,7.773939437923203,6.414406335166219,9.07969489457043,6.2814141275391275,38.40767864285714,19.96666666666667,6.920861,6.55,1995,8
2800000,135.0,-0.06553464285714286,8.201461871932501,6.513842024539881,8.212067581699346,6.504248366013074,18.7932871,20.650000000000002,4.730916,6.65,1994,5
2500000,105.0,1.214162,7.773939437923203,6.414406335166219,10.138756882575757,7.194318181818182,33.914936999999995,23.1,7.671372538461538,6.846153846153846,1995,1
10000000,89.0,1.6488734,7.981544498340715,6.075331858407092,7.774657070631968,6.173977695167285,33.70940382425958,19.503365384615385,6.764006666666667,5.766666666666667,1995,2
21000000,115.0,0.11666666666666667,8.091503185136608,6.2945869414734865,8.681488313585357,6.467099085203923,28.95899299177753,19.161101256467106,6.71890475,6.3,1995,2
25000000,97.0,-0.112,7.843141124729041,6.301381509579843,9.170533733150185,6.254554334554334,34.227666815384616,19.88296703296703,7.438934,6.3,1994,10
55000000,123.0,2.891183436363636,9.086126363114936,6.339623352043039,9.57759909722222,6.072916666666667,31.3870406,19.41,9.577145166666668,6.316666666666667,1994,12
16000000,107.0,14.454710875,7.981544498340715,6.075331858407092,10.335780349114568,6.407777597811611,37.566971666666674,21.2,10.259179243589742,5.774038461538462,1994,12
18000000,127.0,-0.6729190555555555,8.271050982998872,6.462774273039063,10.67815553314312,6.8274668925771405,49.94757866666667,22.349999999999998,14.493253374999998,6.75625,1994,9
15000000,103.0,-0.186583,9.105040372628462,6.3333285189723565,8.86265598319328,6.321008403361342,30.76604375,19.336666666666666,6.5440255,4.95,1995,3
5000000,99.0,-0.390173,9.275918057862416,6.29123252468529,8.933247545858782,6.500667600756548,33.05938542,21.025,11.97833975,6.9,1994,9
60000000,123.0,2.7277434666666664,8.466181540683287,6.065919057836036,11.915780014588394,6.598781256024677,38.10361208181818,21.75,7.951145142857143,6.642857142857143,1994,11
14000000,139.0,-0.8232857142857143,7.773939437923203,6.414406335166219,8.32765499861782,6.501812196257424,30.166938416520978,19.535876623376623,5.540233,6.225,1995,3
60000000,109.0,-0.38333333333333336,8.281244290667509,6.138644252100161,8.186484179328584,5.579148287071769,38.556301166666664,19.8,10.437457700000001,6.0200000000000005,1994,11
2000000,105.0,9.832734,7.773939437923203,6.414406335166219,8.211654684306298,6.67950386215092,17.317169999999997,20.35,6.920861,6.55,1992,4
30000000,133.0,4.354629433333334,8.493128500530569,6.404812211200556,9.499460129816391,6.695924007285974,52.666279,21.8,11.696643600000002,6.69,1994,12
17000000,106.0,-0.5527196470588235,8.201461871932501,6.513842024539881,9.225521272771505,6.5082805628614935,35.218603954022974,20.08,7.698525999999999,6.4,1995,3
45000000,123.0,1.4890288,8.880768740974949,6.159211554487618,10.34362383050283,6.2094572094572085,42.9174898,20.400160256410256,15.137132500000002,6.0,1994,11
31000000,112.0,2.4414134516129034,9.105040372628462,6.3333285189723565,8.618576361467321,6.222195985832349,35.131368707130086,20.31978021978022,6.5160307999999985,6.24,1994,12
34000000,119.0,0.47890488235294115,9.30871264603252,6.351010390631302,10.528379171660918,6.694229438479724,47.16065401190476,21.875,10.5419379375,6.625000000000001,1994,8
50000000,127.0,2.7971912,9.618152397553372,6.1756520979392135,11.105618574038463,6.492771291208792,46.95755095,20.521666666666665,12.135372625000002,6.6625000000000005,1995,3
16000000,110.0,1.830310875,9.30871264603252,6.351010390631302,12.293909217417797,6.870588272123785,63.345952499999996,24.599999999999998,15.64357,6.5375,1994,9
11000000,113.0,-0.7424703636363637,7.84314112472904,6.301381509579843,5.835994644429425,6.446365786967343,28.716151881578952,20.080701754385963,6.392121857142857,6.114285714285715,1995,5
32000000,107.0,-0.420235625,9.73505988810815,6.362508917106579,10.830453022348797,6.3487852912821925,39.1327982879902,20.35127877237852,10.6808975,6.633333333333334,1995,2
22000000,108.0,-0.43636363636363634,8.091503185136608,6.2945869414734865,8.355988807772304,6.3926550160294004,25.324999071428575,19.43956043956044,6.267661250000001,6.65,1995,3
15000000,133.0,-0.24662313333333333,8.091503185136608,6.2945869414734865,7.9025713706678555,5.947966872308977,36.69012403675214,20.433333333333337,6.653054142857144,6.1000000000000005,1994,12
35000000,89.0,-0.7208097714285714,10.71311385258963,6.350597609561749,10.302398375,6.491071428571428,36.59198519642857,20.233333333333334,7.5951785,6.25,1994,11
45000000,110.0,2.7858351555555556,9.940948853840132,6.0988001447392275,10.8610556216545,6.346647742633145,31.164549,19.004141963109355,12.387136000000002,5.15,1994,10
55000000,121.0,2.5739502181818184,10.035499151600169,6.053240287205088,12.360350293452383,6.366850649350648,53.9455675,20.85,10.621862375,5.875000000000001,1994,10
22000000,97.0,7.628788954545454,9.012287995953363,6.170856789969627,10.130366347432254,6.39379870942371,41.621023944444445,20.54861111111111,9.665424,6.3,1994,11
25000000,98.0,-0.8374202,9.648611896772403,6.044976559262484,9.888328885859751,6.166032407322626,43.80003941176471,20.133333333333333,9.581222499999999,5.3,1995,3
38000000,118.0,2.1578947368421053,10.028779082031232,6.078133968755024,8.884104310597142,6.322506307821699,36.003450535714286,19.599999999999998,8.105708,6.4,1994,11
6000000,98.0,1.0,9.770207381205909,6.118685539077847,8.744259369663768,6.279994884865059,73.69700733333333,19.384285714285717,6.8777485,4.95,1995,5
11000000,118.0,-0.08793045454545455,7.773939437923203,6.414406335166219,8.709434742819095,6.677589657127661,39.41158535882353,22.5,8.824296454545454,6.881818181818181,1993,12
30000000,106.0,-0.1984,9.996801227780406,6.143785125291542,11.212002436865943,6.162409420289855,32.488751768322985,19.77018633540373,6.5440255,4.95,1995,8
17000000,103.0,9.709236235294117,7.84314112472904,6.301381509579843,10.59971380385672,6.567829176204681,33.37390993939394,20.27090909090909,12.2737515,6.2875,1995,4
3000000,106.0,4.039879666666667,7.84314112472904,6.301381509579843,8.96351107189843,6.635932340561199,29.564433762500002,21.049999999999997,6.779622,6.575000000000001,1994,9
15000000,86.0,6.1478264,9.069810685951964,6.20272340046791,9.706144071428572,6.2726934523809526,40.39042935,20.295424836601306,9.689579400000001,6.28,1994,2
5000000,139.0,-0.627439,8.518832583056943,6.327209227912423,10.817594859086523,6.576833952837004,34.166906,21.0,10.1225367,7.0,1992,9
62000000,141.0,2.482059951612903,9.361119859870923,6.237147438006112,10.026495474123815,6.419670295324493,38.04627256111111,20.086666666666666,10.283775444444444,6.2,1994,8
45000000,119.0,1.6136713555555555,9.521053702915193,6.345786528605659,11.220438001431235,6.498186218771499,41.96330857142857,20.085714285714285,10.5834386,6.126666666666666,1994,7
15000000,102.0,5.266666666666667,10.077423983824199,6.088741104769718,10.076972310224088,6.380882352941176,58.050697769230766,21.84,13.260731333333332,6.250000000000001,1994,5
6000000,117.0,41.45013866666667,7.84314112472904,6.301381509579843,8.792758707065119,6.411822725562438,34.769522875,20.96666666666667,9.1565124,6.540000000000001,1994,3
45000000,123.0,0.3766059333333333,8.40041344553682,6.14502926009109,7.904344767399267,5.815842490842491,30.629433627976198,19.721428571428568,6.991241,5.4,1994,6
35000000,140.0,-0.8611960285714285,8.415804225327951,6.656495480355048,6.697740650252524,6.254086317722681,35.61367742063492,19.173809523809524,9.9976722,6.82,1993,12
14000000,112.0,0.2921557857142857,10.02575401703316,6.092105112660944,9.761950442850672,6.227720962101918,41.44333031818182,20.916666666666668,8.385301,6.0200000000000005,1994,10
30000000,83.0,0.7044199333333333,8.848800845590677,6.230852996178143,10.262111515856239,6.304968287526428,34.54429941666667,20.85,9.738005142857142,5.971428571428571,1994,3
11500000,99.0,0.7460739130434783,8.201461871932501,6.513842024539881,9.696148725,6.622619047619047,32.08760817077175,20.602298850574716,8.721655166666666,6.083333333333333,1994,2
8000000,98.0,-0.75,9.30871264603252,6.351010390631302,10.874468999566801,6.593187655740847,35.824849349206346,19.803571428571427,8.7944494,6.5200000000000005,1993,7
27000000,99.0,2.764688185185185,9.996801227780404,6.143785125291542,9.783895511160715,6.087276785714286,35.72385821428571,18.947222222222223,7.402446300000001,5.66,1994,9
63000000,191.0,-0.6023492063492063,9.223860549382936,6.412953286251013,9.366921749951532,6.379077566577566,45.07590452777777,20.625,8.485997,5.85,1994,6
10000000,100.0,1.9392418,9.190293508512399,6.168830422809969,8.650944322407078,6.238327048210587,31.623249791666666,20.237499999999997,8.2256526,5.8,1994,11
7000000,119.0,1.9787887142857143,8.421312022895682,6.405062268093878,6.663816433019977,6.253675606552843,26.72056558441558,18.893376623376625,0.912909,5.9,1994,9
26000000,99.0,0.4153846153846154,10.204301029582965,6.034858126214281,9.853896999676769,6.247672727272729,26.10942828333333,17.363333333333333,6.8666339999999995,4.5,1994,11
8000000,95.0,0.118325,9.9175472747801,6.099932475271025,9.847580331301417,6.558720671480016,35.166290369047616,20.741666666666667,10.011868384615385,6.53076923076923,1994,12
34000000,139.0,-0.051310588235294115,7.773939437923203,6.414406335166219,9.448021126833813,6.577026214526216,33.40856026666667,21.3,11.723928529411765,7.3882352941176475,1993,9
17080000,107.0,0.23018149882903982,8.748657934044312,6.0504810552539645,7.842763040322577,6.458064516129034,27.633983333333333,19.205555555555556,5.227987,6.133333333333333,1994,1
50000000,104.0,1.38417978,9.190293508512399,6.168830422809969,11.327842974652135,6.243069615719933,42.43503083333333,19.907142857142855,9.411772454545456,6.445454545454544,1994,5
13000000,87.0,-0.9670101538461539,9.994604987125937,5.986949520340956,8.933883411462093,6.181247946361583,29.03123828214286,19.423571428571428,6.2721968,6.38,1993,6
22000000,121.0,-0.21418645454545454,8.95875953238657,6.450108079244537,8.389863125304762,6.515090884047893,32.85981964754099,22.6,8.586582,6.85,1993,9
13000000,90.0,-0.8022965384615385,8.091503185136608,6.2945869414734865,7.895917920030206,5.7631648726251585,26.315075633333333,17.795,5.501464333333334,4.800000000000001,1993,9
30000000,144.0,0.2172004,9.449854193113351,6.274454111991883,9.473680326205038,6.636853252337723,40.686981092592596,23.25,8.634796388888889,6.522222222222222,1993,11
70000000,112.0,2.642860157142857,9.908622105841403,6.107123265760525,10.113912785442889,6.373786713286714,35.0958086,19.697916666666664,9.646817999999998,5.700000000000001,1993,5
40000000,121.0,-0.50684875,8.92864365568351,6.3279356565665,10.499436022770185,6.232625254111095,44.1670715,19.5,14.228963,5.4,1994,8
6900000,102.0,0.15841144927536233,8.091503185136608,6.2945869414734865,9.564682419071335,6.512936406397545,34.88932305147058,22.200000000000003,7.671372538461538,6.846153846153846,1993,9
57000000,115.0,1.7904520701754385,9.992862012599067,6.140775162587111,11.627790650537746,6.343921759093286,37.237405613157904,19.6046783625731,11.626116,6.4,1993,10
30000000,94.0,-0.6284576666666667,7.66398075112731,6.195151252099825,8.887264000081053,6.227899696048632,33.55940985714287,20.09674185463659,11.164200142857144,6.042857142857144,1993,10
42000000,154.0,5.434484928571429,9.456052539606711,6.3322573268244815,9.980920662037038,6.617957621082621,34.445047762499996,19.976527777777775,8.806452571428572,6.328571428571428,1993,6
20000000,112.0,6.68493125,9.679869989795925,6.074699879951979,9.660087121678394,6.45143106162843,36.6552974,19.418888888888887,7.012171500000001,5.374999999999999,1993,7
35000000,115.0,-0.4675537142857143,9.07543205671805,6.5095021987308135,7.705119302617522,6.455769230769231,33.35491844705882,20.03470588235294,8.64868407142857,6.1642857142857155,1993,12
18000000,97.0,3.121648722222222,9.860480877591211,6.176935982807692,9.36550187073135,6.494423848210613,37.62819192307692,20.104444444444443,10.494921571428574,6.3571428571428585,1993,8
25000000,86.0,4.350113,8.811829949709495,6.262261267049127,10.755307003525642,6.098981481481482,40.4544005,20.291666666666668,9.9181002,6.42,1993,5
40000000,128.0,3.4249292,9.591498729203323,6.285586278099251,10.291492048042146,6.395202939624945,49.68241892857143,21.25,12.135372625000002,6.6625000000000005,1993,7
13000000,133.0,4.0612970769230765,8.201461871932501,6.513842024539881,9.846817194222428,6.6616033274815045,37.787577666666664,22.85,8.4345178,6.8,1993,12
9000000,117.0,-0.7338632222222222,9.86233803308253,6.269594573677013,9.008984903922464,6.465839475083172,33.47822543419913,20.377272727272725,10.680510799999999,5.84,1993,9
1500000,96.0,-0.7206926666666666,9.449854193113351,6.274454111991883,9.72573275872727,6.53873321665671,38.8900247,19.58,4.948569,6.1,1993,10
85000000,130.0,0.6152763411764706,9.51298751121615,6.0676279838430744,8.82870277120102,5.982029637029637,45.73335089583333,20.93095238095238,14.41561142857143,6.8428571428571425,1993,6
13500000,104.0,-0.16403051851851852,9.069810685951964,6.20272340046791,9.175988553682192,6.751871947908044,37.84580366666666,22.05,8.466433833333333,6.933333333333334,1993,8
3500000,97.0,6.9714285714285715,9.26359929970966,6.315000478187566,9.560463616121837,6.417435064491447,34.97924022068965,21.5,9.916072633333332,6.58,1993,5
55000000,133.0,1.2176221090909092,9.481832047364177,6.208802955455364,10.76418358500276,6.2452432319045075,42.73271883333334,20.079166666666666,10.978818666666667,6.033333333333334,1996,3
12000000,107.0,0.31891533333333333,9.843968609843943,6.123769507803122,9.556037012516509,5.966099756690998,32.94818304761905,19.120714285714286,9.937437,5.699999999999999,1994,7
20000000,118.0,-0.233,9.618152397553372,6.1756520979392135,11.15005768459093,6.378562757992106,40.90419883333333,20.052777777777777,10.131937,6.166666666666667,1994,4
30000000,138.0,3.5043666333333334,9.30871264603252,6.351010390631302,10.860902326126125,6.630608108108109,35.324597999999995,22.016666666666666,9.190555615384614,6.776923076923078,1993,11
26000000,125.0,6.949170769230769,8.201461871932501,6.513842024539881,10.235094412987014,6.996409423909424,42.45226659090909,23.549999999999997,8.871144333333334,7.0,1993,12
7000000,121.0,15.67142857142857,7.773939437923203,6.414406335166219,8.303929883348086,6.69989397025202,34.63645174737633,21.299999999999997,9.191246999999999,6.2,1993,5
14000000,109.0,0.9654132857142858,7.773939437923203,6.414406335166219,10.016698899356905,6.514327583837273,34.21215675,21.55,6.667488624999999,6.5375000000000005,1993,7
11000000,97.0,0.039926636363636366,7.981544498340715,6.075331858407092,9.284866279751377,6.373853157185802,47.1674768941392,21.19107142857143,8.593448,6.833333333333333,1994,3
11500000,134.0,1.0206879130434783,7.773939437923203,6.414406335166219,10.617528003328214,6.838121479774706,38.12772,22.5,5.540233,6.225,1993,11
40000000,128.0,-0.3916919,8.28110550738632,6.37099926253688,7.551320245805651,6.384875945563679,32.62948301666667,19.5825,6.827650200000001,6.300000000000001,1994,6
22000000,104.0,-0.5138086363636364,9.966234704193113,6.139782001793858,12.41133139121263,6.115143959724563,36.581180333333336,19.105929487179488,7.880666,5.5,1993,4
20000000,104.0,0.78698775,7.981544498340715,6.075331858407092,11.59679467070485,6.295218614718615,49.90912,20.505555555555556,10.530770833333333,6.833333333333333,1993,7
11500000,100.0,-0.7151665217391304,9.449854193113351,6.274454111991883,8.873825640543398,6.127717753768175,39.7422377377451,20.445,11.6457825,5.1,1993,9
800000,114.0,0.25179625,7.773939437923203,6.414406335166219,5.80294081818182,6.307851239669424,28.892514333333335,18.81904761904762,0.941994,5.6,1993,10
12000000,114.0,0.8958635833333334,8.201461871932501,6.513842024539881,7.489516731804613,6.678877132531172,36.53157126373627,21.6,6.199664,7.15,1993,9
13000000,95.0,-0.39840861538461536,9.323041660489611,6.107847118910159,6.987256042228739,6.29301100658872,31.621194151515155,20.205555555555556,6.749999249999999,6.1,1994,4
25000000,108.0,0.9225374,10.093098114383452,6.0762317799701595,9.634161398980138,5.992060703654906,37.00059301176471,19.354901960784314,6.548109333333334,5.566666666666666,1994,7
21000000,105.0,9.847613523809525,7.84314112472904,6.301381509579843,9.504413050393467,6.574469379534428,37.84708029090909,19.86270396270396,9.47277225,6.050000000000001,1993,6
40000000,108.0,1.9075,9.105040372628462,6.3333285189723565,11.672702316349161,5.759506271339349,37.841111,19.311764705882354,10.283775444444444,6.2,1993,5
20000000,93.0,-0.42072585,8.34800623169842,6.2588922127162805,9.432296742150537,6.327534050179212,50.25836625000001,19.825000000000003,8.051914,6.1,1993,7
7400000,96.0,0.039190945945945944,9.860480877591211,6.176935982807692,7.1663528,6.0200000000000005,32.47878947321428,19.73738095238095,5.9554298,5.7,1994,4
